coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_fielding,handle_veterans,handle_rookies,handle_players,strategy_knowledge,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,busy,type,data,days_left
60,"Mark","Attanasio","",61,"1957-9-28",0,206,175,179,9,7,13,46,0,0,146000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,2,0,0,0,0,20,0,0,0,0,0,0,0,0
61,"Robert","Nutting","",57,"1962-3-29",86517,206,200,185,9,17,13,52,0,0,330000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,2,0,0,0,0,50,0,0,0,0,0,0,0,0
62,"William","DeWitt Jr.","",77,"1941-10-31",54298,206,185,182,9,20,13,56,0,0,318000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,1,1,0,0,0,0,50,0,0,0,0,0,0,0,0
63,"Jeff","Moorad","",54,"1964-6-20",50428,206,205,185,9,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0
64,"Charlie","Monfort","",59,"1959-10-30",29694,206,225,189,9,14,13,39,0,0,224000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,-6,4,0,0,0,0,12,3,3,2,0,0,0,0,40,0,0,0,0,0,0,0,0
65,"Frank","McCourt","",65,"1953-8-14",10948,206,180,184,9,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,1,0,0,0,0,50,0,0,0,0,0,0,0,0
66,"Ron","Fowler","",75,"1943-7-3",69776,206,165,178,9,12,13,53,0,0,218000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,1,0,0,0,0,40,0,0,0,0,0,0,0,0
67,"Laurence","Baer","",60,"1958-9-1",69999,206,188,179,9,16,13,55,0,0,298000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,2,0,0,0,0,50,0,0,0,0,0,0,0,0
68,"Ian","van Rossum","",68,"1951-2-5",2783,85,200,193,7,32,6,0,0,4,0,0,0,0,27,66,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,7,8,1,0,0,0,0,12,5,3,0,0,0,0,0,46,0,0,54,0,0,0,0,0
69,"Gian-Andrea","Porro","",61,"1957-10-9",33686,95,185,184,7,24,6,0,0,4,0,0,0,0,22,36,88,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,-3,0,0,0,0,0,12,4,3,1,0,0,0,0,49,0,0,53,0,0,0,0,0
70,"Mattia","Bertoluchi","",66,"1953-4-27",66234,95,220,194,7,26,6,0,0,4,0,0,0,0,86,21,55,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,-2,-4,0,0,0,0,12,4,3,1,0,0,0,0,40,0,0,70,0,0,0,0,0
71,"Mario","Werkman","",58,"1961-3-16",86546,85,215,187,7,16,6,0,0,4,0,0,0,0,86,76,99,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-5,3,-4,0,0,0,0,0,15,3,1,1,0,0,0,0,56,0,0,68,0,0,0,0,0
72,"Sergio","Reyes","",55,"1963-12-10",71432,56,200,177,9,13,13,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,7,-3,1,-4,0,0,0,0,14,4,1,1,0,0,0,0,11,0,0,0,0,0,0,0,0
73,"Derek","Smith","",57,"1961-6-9",1888,206,195,193,7,14,6,0,0,4,0,0,0,0,57,97,39,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-5,0,-6,1,0,0,0,0,12,5,2,1,0,0,0,0,41,0,0,75,0,0,0,0,0
74,"José Antonio","Rodríguez","",54,"1964-7-3",55347,56,205,183,7,11,6,0,0,4,0,0,0,0,58,38,77,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,-9,5,0,0,0,0,13,3,2,2,0,0,0,0,42,0,0,58,0,0,0,0,0
75,"Jose","Cueto","",42,"1976-9-13",70516,56,180,188,4,5,4,611,0,0,18000,2,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,-1,3,4,0,0,0,0,12,3,3,2,0,0,0,0,40,77,0,0,0,0,0,0,0
76,"José","Rodríguez","",57,"1961-12-5",49935,124,225,192,7,14,6,0,0,0,0,0,0,0,27,65,65,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-5,-4,0,0,0,0,0,13,3,2,2,0,0,0,0,31,0,0,45,0,0,0,0,0
77,"Peter","Woodfork","",43,"1976-2-27",58739,206,180,185,3,8,1,0,0,6,0,0,0,0,138,130,133,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,1,-1,2,-5,0,0,0,0,12,4,2,2,0,0,0,0,30,0,0,136,0,0,0,0,0
78,"Tim","Russell","",51,"1967-8-11",62110,206,220,186,7,13,6,0,0,5,0,0,0,0,79,99,40,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,-2,2,0,0,0,0,11,4,3,2,0,0,0,0,40,0,0,79,0,0,0,0,0
79,"Jeff","Williams","",66,"1953-4-26",65381,206,200,179,7,26,6,0,0,4,0,0,0,0,39,73,62,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,10,6,2,0,0,0,0,13,3,2,2,0,0,0,0,46,0,0,59,0,0,0,0,0
80,"Kevin","Martin","",48,"1971-4-23",9015,206,215,196,9,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,1,0,0,0,0,40,0,0,0,0,0,0,0,0
81,"Roger","LaFrancois","",62,"1956-8-2",56326,206,215,188,5,25,5,0,0,0,0,0,0,0,1,1,1,1,2,111,11,113,44,77,56,0,0,0,0,0,0,0,0,0,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,0,0,0,0,11,5,2,2,0,0,0,0,89,22,97,1,0,0,0,0,0
82,"Greg","Hard","",48,"1971-2-6",41830,206,225,189,9,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3,-5,2,4,0,0,0,0,13,3,2,2,0,0,0,0,10,0,0,0,0,0,0,0,0
83,"Jeremy","Krueger","",54,"1965-2-26",57497,206,195,191,9,17,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,3,3,-2,1,0,0,0,0,13,4,3,0,0,0,0,0,34,0,0,0,0,0,0,0,0
84,"Brad","Pendley","",61,"1957-10-28",78771,206,230,195,9,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,-2,-1,0,0,0,0,13,3,3,1,0,0,0,0,10,0,0,0,0,0,0,0,0
85,"Dave","Trembley","",67,"1951-10-31",17646,206,225,194,1,21,2,0,0,5,0,0,0,0,105,100,115,125,3,105,0,102,115,120,119,0,0,0,0,0,0,1,2,3,3,0,69,0,0,0,0,0,0,1,1,-1,-1,1,0,1,0,-2,-1,0,1,1,1,0,0,0,0,0,-2,0,0,0,0,5,-9,-3,10,-6,0,0,0,0,12,3,3,2,0,0,0,0,93,30,109,112,0,0,0,0,0
86,"Dave","Jauss","",62,"1957-1-16",13181,206,200,183,2,27,3,0,0,0,0,0,0,0,0,0,0,0,0,89,0,99,135,132,123,0,0,0,0,0,0,1,1,3,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,-5,-3,-5,0,0,0,0,13,4,2,1,0,0,0,0,100,31,98,0,0,0,0,0,0
87,"Andy","MacPhail","",66,"1953-4-5",17453,206,195,187,3,14,1,0,0,6,0,0,0,0,150,161,140,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,1,2,5,3,3,2,3,0,5,0,0,-1,0,1,3,3,0,0,5,0,0,4,0,0,0,0,2,0,2,0,-1,0,0,0,0,12,6,1,1,0,0,0,0,40,0,0,148,0,0,0,0,0
88,"Richard L.","Bancells","",63,"1955-11-11",37980,206,195,193,8,7,12,0,0,0,0,0,0,0,0,0,15,3,2,0,0,0,0,0,0,0,122,130,144,152,145,0,0,3,3,1,0,159,170,152,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-9,4,5,1,0,0,0,0,15,3,1,1,0,0,0,0,70,0,0,3,143,0,0,0,0
89,"Joe","Jordan","",55,"1964-1-26",0,206,180,186,7,15,6,0,0,6,0,0,0,0,129,127,122,129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,4,5,0,0,0,0,0,14,3,2,1,0,0,0,0,60,0,0,128,0,0,0,0,0
90,"Terry","Crowley","",72,"1947-2-16",0,206,205,190,5,23,5,0,0,0,0,0,0,0,0,0,0,0,1,148,0,101,66,79,100,0,0,0,0,0,0,0,0,0,3,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2,1,7,3,0,0,0,0,13,3,2,2,0,0,0,0,108,25,136,0,0,0,0,0,0
91,"Rick","Kranitz","",60,"1958-9-15",70594,206,195,183,4,29,4,32,0,0,246000,3,0,0,0,0,0,0,0,0,154,77,77,55,66,0,0,0,0,0,0,0,0,3,3,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,2,-2,2,0,0,0,0,13,4,2,1,0,0,0,0,90,132,17,0,0,0,0,0,0
92,"Terry","Francona","Tito",60,"1959-4-22",1946,206,190,187,1,24,2,38,0,0,1600000,4,0,0,0,0,0,0,0,92,0,111,172,177,175,0,0,0,0,0,0,1,0,0,3,0,67,0,0,0,0,-1,0,0,-1,-1,1,0,0,0,0,1,-1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,-5,0,6,-3,0,0,0,0,13,4,2,1,0,0,0,0,149,44,113,0,0,0,0,0,0
93,"Brad","Mills","",62,"1957-1-19",24357,206,195,184,1,25,3,38,0,0,246000,3,0,0,0,0,0,0,0,89,0,98,124,122,123,0,0,0,0,0,0,4,2,3,3,0,62,0,0,0,0,2,2,3,-2,0,3,2,0,-1,0,0,2,0,-3,-4,-1,0,0,1,0,0,-4,0,0,0,0,2,4,-2,5,-5,0,0,0,0,11,6,3,0,0,0,0,0,100,31,98,0,0,0,0,0,0
94,"Rick","Jameyson","",51,"1967-9-29",55211,206,190,185,8,23,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,132,144,144,125,161,0,0,3,3,1,0,169,192,144,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-5,3,1,0,0,0,0,12,4,2,2,0,0,0,0,70,0,0,0,149,0,0,0,0
95,"Jason","McLeod","",49,"1970-3-1",10948,206,170,180,7,11,6,0,0,6,0,0,0,0,122,148,140,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,2,2,-2,-3,3,1,-1,12,9,15,13,7,3,-2,6,70,0,0,136,0,0,0,0,0
96,"Dave","Magadan","",56,"1962-9-30",78373,206,235,194,5,12,5,39,0,0,160000,2,0,0,0,0,0,0,0,140,0,99,3,3,3,0,0,0,0,0,0,0,0,0,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-4,-4,-5,-2,0,0,0,0,15,5,0,0,0,0,0,0,84,1,106,0,0,0,0,0,0
97,"John","Farrell","",56,"1962-8-4",51250,206,195,187,1,9,2,0,0,0,0,0,0,0,0,0,0,0,3,55,181,99,169,170,165,0,0,0,0,0,0,1,1,2,0,0,111,0,0,0,0,-1,-1,0,0,2,-1,-1,0,-1,0,1,0,0,0,-1,1,0,0,0,0,0,-1,0,0,0,0,3,-5,3,-5,-4,0,0,0,0,14,4,1,1,0,0,0,0,151,177,83,0,0,0,0,0,0
98,"Joe","Girardi","",54,"1964-10-14",63645,206,195,180,1,13,2,0,0,0,0,0,0,0,25,24,9,26,0,110,99,114,196,136,189,0,0,0,0,0,0,1,2,2,1,0,107,0,0,0,0,1,1,1,-1,0,1,1,0,1,0,-1,-1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,-4,9,2,3,5,0,0,0,0,13,5,2,0,0,0,0,0,153,122,130,23,0,0,0,0,0
99,"Tony","Pena Sr.","",61,"1957-6-4",51421,56,181,183,1,15,2,0,0,0,0,0,0,0,37,31,29,37,2,132,42,152,127,130,130,0,0,0,0,0,0,1,3,3,3,0,108,0,0,0,0,1,1,-1,-1,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,7,-1,-3,10,-2,0,0,0,0,14,3,2,1,0,0,0,0,115,64,132,35,0,0,0,0,0
100,"Brian","Cashman","",51,"1967-7-3",55211,206,160,170,3,27,1,48,0,6,844000,4,0,0,171,141,116,144,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-3,2,0,1,8,1,-1,1,10,11,14,12,-6,8,3,-4,40,0,0,149,0,0,0,0,0
101,"Gene","Monahan","",81,"1937-6-15",45184,206,190,185,8,46,12,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,107,77,115,140,131,0,0,3,3,1,0,139,96,152,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,4,3,-3,0,0,0,0,13,5,1,1,0,0,0,0,60,0,0,1,127,0,0,0,0
102,"Kevin","Long","",52,"1966-12-30",58739,206,165,175,5,17,5,60,0,0,172000,3,0,0,14,10,18,11,1,139,23,105,116,117,117,0,0,0,0,0,0,0,0,1,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,13,3,2,2,0,0,0,0,104,47,134,13,0,0,0,0,0
103,"Dave","Eiland","",52,"1966-7-5",21622,206,205,191,4,10,4,49,0,0,198000,2,0,0,16,14,17,5,2,25,161,31,100,92,96,0,0,0,0,0,0,0,0,3,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-9,0,0,0,0,0,0,15,3,1,1,0,0,0,0,91,145,43,12,0,0,0,0,0
104,"Joe","Maddon","",65,"1954-2-8",31150,206,180,178,1,33,2,36,0,0,1424000,4,0,0,0,0,0,0,2,126,112,115,155,188,172,0,0,0,0,0,0,2,0,3,3,3,89,0,0,0,0,1,2,-1,1,1,0,-1,0,2,0,-3,-2,0,0,1,-2,0,0,0,0,0,4,0,0,0,0,-9,0,-5,-5,-6,0,0,0,0,15,4,1,0,0,0,0,0,172,127,138,0,0,0,0,0,0
105,"Dave","Martinez","",54,"1964-9-26",12985,206,185,187,1,11,2,60,0,5,740000,5,0,0,105,95,124,91,2,105,91,145,120,124,122,0,0,0,0,0,0,2,2,3,3,0,113,0,0,0,0,-2,1,2,2,2,1,-3,0,1,0,-3,-3,0,-3,-2,-3,0,0,-1,0,0,3,0,0,0,0,5,5,2,-2,-3,0,3,2,-1,15,3,2,0,-7,0,2,-1,117,99,109,100,0,0,0,0,0
106,"Andrew","Friedman","",43,"1976-3-21",32688,206,165,185,3,11,1,45,0,7,620000,4,0,0,149,151,152,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,3,2,2,2,2,4,4,0,5,0,-1,1,0,0,3,3,0,0,3,0,0,4,0,0,0,0,1,-1,1,-5,1,7,1,2,1,15,7,17,17,7,3,2,-5,40,0,0,160,0,0,0,0,0
107,"Ron","Porterfield","",49,"1970-4-25",0,206,180,186,8,11,12,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,122,113,108,137,111,0,0,3,3,3,0,124,113,109,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,-5,-4,1,0,0,0,0,13,4,2,1,0,0,0,0,60,0,0,1,119,0,0,0,0
108,"R.J.","Harrison","",65,"1954-3-14",41750,206,235,198,7,34,6,0,0,6,0,0,0,0,135,141,149,151,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-5,8,2,2,0,0,0,0,13,3,3,1,0,0,0,0,70,0,0,143,0,0,0,0,0
109,"Jim","Hickey","",57,"1961-10-12",13181,206,210,183,4,21,4,0,0,0,0,0,0,0,0,0,0,0,3,25,142,105,100,100,88,0,0,0,0,0,0,0,0,3,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,3,-2,-3,0,0,0,0,12,4,3,1,0,0,0,0,100,129,41,0,0,0,0,0,0
110,"Cito","Gaston","",75,"1944-3-17",69776,206,205,180,1,28,2,0,0,0,0,0,0,0,0,0,0,0,1,104,11,99,126,133,122,0,0,0,0,0,0,1,0,3,2,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,6,-6,0,0,0,0,12,4,3,1,0,0,0,0,104,39,109,0,0,0,0,0,0
111,"Brian","Butterfield","",61,"1958-3-9",6895,206,180,182,1,25,2,0,0,0,0,0,0,0,0,0,0,0,4,105,25,166,104,111,106,0,0,0,0,0,0,1,2,3,3,0,98,0,0,0,0,1,2,-1,-1,1,2,-1,0,-1,0,0,0,0,2,0,2,0,0,-1,0,0,-1,0,0,0,0,-2,9,0,1,3,0,0,0,0,13,4,2,1,0,0,0,0,117,45,105,0,0,0,0,0,0
112,"J.P.","Ricciardi","",59,"1959-9-26",86551,206,210,190,3,17,1,0,0,6,0,0,0,0,121,130,151,152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,2,-2,-2,1,6,0,2,-1,4,12,9,9,3,-2,5,2,50,0,0,137,0,0,0,0,0
113,"George","Poulis","",59,"1960-1-13",14082,206,200,190,8,13,12,32,0,0,304000,4,0,0,0,0,1,10,0,0,0,0,0,0,0,0,148,100,133,132,126,0,0,3,3,2,0,102,71,90,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,4,2,-4,0,0,0,0,12,3,3,2,0,0,0,0,60,0,0,3,111,0,0,0,0
114,"Gene","Tenace","",72,"1946-10-10",65978,206,195,190,5,25,5,0,0,0,0,0,0,0,11,4,0,7,2,132,26,85,132,130,130,0,0,0,0,0,0,0,0,3,2,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,2,-2,4,-3,0,0,0,0,11,5,2,2,0,0,0,0,111,52,132,7,0,0,0,0,0
115,"Brad","Arnsberg","",55,"1963-8-20",72460,206,220,183,4,15,4,0,0,0,0,0,0,0,0,0,0,0,1,5,135,88,81,75,79,0,0,0,0,0,0,0,0,3,1,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,-3,-8,0,0,0,0,12,5,2,1,0,0,0,0,101,121,24,0,0,0,0,0,0
116,"Ozzie","Guillen","",55,"1964-1-20",56780,210,150,180,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,101,0,171,171,144,106,0,0,0,0,0,0,1,3,2,3,0,90,0,0,0,0,-2,1,4,2,5,-1,-3,0,3,0,-2,-3,0,-4,0,-4,0,0,-1,0,0,3,0,0,0,0,1,6,-1,5,6,0,0,0,0,11,4,3,2,0,0,0,0,102,27,102,0,0,0,0,0,0
117,"Joey","Cora","",53,"1965-5-14",16458,151,152,172,1,14,2,0,0,0,0,0,0,0,0,0,0,0,2,106,0,162,111,119,110,0,0,0,0,0,0,1,0,3,3,0,92,0,0,0,0,4,4,4,-5,5,1,0,0,4,0,2,3,0,-2,-2,-1,0,0,1,0,0,3,0,0,0,0,5,0,-2,6,1,0,0,0,0,12,6,1,1,0,0,0,0,113,28,107,0,0,0,0,0,0
118,"Kenny","Williams","",55,"1964-4-6",8786,206,190,188,3,15,1,0,0,6,0,0,0,0,141,172,120,129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,-1,-2,3,1,1,2,2,19,7,3,-1,-3,4,9,50,0,0,142,0,0,0,0,0
119,"Herm","Schneider","",67,"1951-10-6",62792,206,225,198,8,20,12,0,0,0,0,0,0,0,0,0,8,12,2,0,0,0,0,0,0,0,144,123,97,145,112,0,0,3,3,2,0,102,89,88,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,-5,-8,0,0,0,0,12,4,2,2,0,0,0,0,60,0,0,5,111,0,0,0,0
120,"Doug","Laumann","",58,"1960-8-23",22535,206,190,188,7,21,6,0,0,6,0,0,0,0,140,131,131,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,10,-1,1,0,0,0,0,13,4,3,0,0,0,0,0,70,0,0,137,0,0,0,0,0
121,"Greg","Walker","",59,"1959-10-6",21381,206,210,190,5,11,5,0,0,0,0,0,0,0,0,0,0,0,0,148,0,100,35,30,32,0,0,0,0,0,0,0,0,0,3,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,-3,3,-2,0,0,0,0,11,4,3,2,0,0,0,0,88,8,119,0,0,0,0,0,0
