league_id,start_date,type,event_over,deleted,name,gender,needs_human_action
152,"2019-5-13",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
152,"2019-5-20",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
152,"2019-5-27",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
152,"2019-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
152,"2019-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
152,"2019-6-3",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
152,"2019-6-10",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
152,"2019-6-17",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
152,"2019-6-24",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
152,"2019-7-1",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
152,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
152,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
152,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
152,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
152,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
152,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
152,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
152,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
152,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
152,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
152,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
152,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
152,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
152,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
152,"2019-9-2",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
152,"2019-9-2",13,0,0,"Regular Season Ends",0,0
152,"2019-5-22",29,0,0,"2019 All-Star Voting Begins",0,0
153,"2019-4-29",104,0,0,"Player of the Week Award Announcement, Week no. 17",0,0
153,"2019-5-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2019-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2019-5-6",104,0,0,"Player of the Week Award Announcement, Week no. 18",0,0
153,"2019-5-13",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
153,"2019-5-20",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
153,"2019-5-27",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
153,"2019-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2019-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2019-6-3",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
153,"2019-6-10",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
153,"2019-6-17",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
153,"2019-6-24",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
153,"2019-7-1",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
153,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
153,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
153,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
153,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
153,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
153,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
153,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
153,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
153,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
153,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
153,"2019-9-2",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
153,"2019-9-2",13,0,0,"Regular Season Ends",0,0
153,"2019-9-4",15,0,0,"PLAYOFFS BEGIN",0,0
154,"2019-4-29",104,0,0,"Player of the Week Award Announcement, Week no. 17",0,0
154,"2019-5-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2019-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2019-5-6",104,0,0,"Player of the Week Award Announcement, Week no. 18",0,0
154,"2019-5-13",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
154,"2019-5-20",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
154,"2019-5-27",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
154,"2019-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2019-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2019-6-3",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
154,"2019-6-10",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
154,"2019-6-17",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
154,"2019-6-24",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
154,"2019-7-1",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
154,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
154,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
154,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
154,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
154,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
154,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
154,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
162,"2019-7-10",29,0,0,"2019 All-Star Voting Begins",0,0
162,"2019-8-4",14,0,0,"2019 All-Star Teams announced",0,0
162,"2019-8-6",20,0,0,"2019 All-Star Game",0,0
154,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
154,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
154,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
154,"2019-9-2",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
154,"2019-9-3",13,0,0,"Regular Season Ends",0,0
154,"2019-9-5",15,0,0,"PLAYOFFS BEGIN",0,0
155,"2019-4-29",104,0,0,"Player of the Week Award Announcement, Week no. 17",0,0
155,"2019-5-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2019-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2019-5-6",104,0,0,"Player of the Week Award Announcement, Week no. 18",0,0
155,"2019-5-13",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
155,"2019-5-20",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
155,"2019-5-27",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
155,"2019-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2019-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2019-6-3",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
155,"2019-6-10",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
155,"2019-6-17",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
155,"2019-6-24",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
155,"2019-7-1",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
155,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
155,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
155,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
155,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
155,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
155,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
155,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
155,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
155,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
155,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
155,"2019-9-2",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
155,"2019-9-2",13,0,0,"Regular Season Ends",0,0
155,"2019-9-4",15,0,0,"PLAYOFFS BEGIN",0,0
156,"2019-9-4",15,0,0,"PLAYOFFS BEGIN",0,0
157,"2019-9-4",15,0,0,"PLAYOFFS BEGIN",0,0
158,"2019-4-29",104,0,0,"Player of the Week Award Announcement, Week no. 17",0,0
158,"2019-5-1",101,0,0,"Batter of the Month Award Announcement",0,0
158,"2019-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
158,"2019-5-6",104,0,0,"Player of the Week Award Announcement, Week no. 18",0,0
158,"2019-5-13",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
158,"2019-5-20",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
158,"2019-5-27",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
158,"2019-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
158,"2019-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
158,"2019-6-3",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
158,"2019-6-10",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
158,"2019-6-17",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
158,"2019-6-24",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
158,"2019-7-1",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
158,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
158,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
158,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
158,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
158,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
158,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
158,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
158,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
158,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
158,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
158,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
158,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
158,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
158,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
158,"2019-9-1",13,0,0,"Regular Season Ends",0,0
158,"2019-9-3",15,0,0,"PLAYOFFS BEGIN",0,0
159,"2019-4-29",104,0,0,"Player of the Week Award Announcement, Week no. 17",0,0
159,"2019-5-1",101,0,0,"Batter of the Month Award Announcement",0,0
159,"2019-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
159,"2019-5-6",104,0,0,"Player of the Week Award Announcement, Week no. 18",0,0
159,"2019-5-13",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
159,"2019-5-20",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
159,"2019-5-27",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
159,"2019-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
159,"2019-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
159,"2019-6-3",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
159,"2019-6-10",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
159,"2019-6-17",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
159,"2019-6-24",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
159,"2019-7-1",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
159,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
159,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
159,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
159,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
159,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
159,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
159,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
159,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
159,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
159,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
159,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
159,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
159,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
159,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
159,"2019-9-2",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
159,"2019-9-2",13,0,0,"Regular Season Ends",0,0
159,"2019-9-4",15,0,0,"PLAYOFFS BEGIN",0,0
160,"2019-4-29",104,0,0,"Player of the Week Award Announcement, Week no. 17",0,0
160,"2019-5-1",101,0,0,"Batter of the Month Award Announcement",0,0
160,"2019-5-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
160,"2019-5-6",104,0,0,"Player of the Week Award Announcement, Week no. 18",0,0
160,"2019-5-13",104,0,0,"Player of the Week Award Announcement, Week no. 19",0,0
160,"2019-5-20",104,0,0,"Player of the Week Award Announcement, Week no. 20",0,0
160,"2019-5-27",104,0,0,"Player of the Week Award Announcement, Week no. 21",0,0
160,"2019-6-1",101,0,0,"Batter of the Month Award Announcement",0,0
160,"2019-6-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
160,"2019-6-3",104,0,0,"Player of the Week Award Announcement, Week no. 22",0,0
160,"2019-6-10",104,0,0,"Player of the Week Award Announcement, Week no. 23",0,0
160,"2019-6-17",104,0,0,"Player of the Week Award Announcement, Week no. 24",0,0
160,"2019-6-24",104,0,0,"Player of the Week Award Announcement, Week no. 25",0,0
160,"2019-7-1",104,0,0,"Player of the Week Award Announcement, Week no. 26",0,0
160,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
160,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
160,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
160,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
160,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
160,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
160,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
160,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
160,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
160,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
160,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
160,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
160,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
160,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
160,"2019-9-2",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
160,"2019-9-2",13,0,0,"Regular Season Ends",0,0
160,"2019-9-4",15,0,0,"PLAYOFFS BEGIN",0,0
161,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
161,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
161,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
161,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
161,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
161,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
161,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
161,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
161,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
161,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
161,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
161,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
161,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
161,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
161,"2019-9-2",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
162,"2019-7-1",101,0,0,"Batter of the Month Award Announcement",0,0
162,"2019-7-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
162,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
162,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
162,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
162,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
162,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
162,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
162,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
162,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
162,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
162,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
162,"2019-9-1",101,0,0,"Batter of the Month Award Announcement",0,0
162,"2019-9-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
162,"2019-9-2",104,0,0,"Player of the Week Award Announcement, Week no. 35",0,0
162,"2019-9-2",13,0,0,"Regular Season Ends",0,0
163,"2019-7-8",104,0,0,"Player of the Week Award Announcement, Week no. 27",0,0
163,"2019-7-15",104,0,0,"Player of the Week Award Announcement, Week no. 28",0,0
163,"2019-7-22",104,0,0,"Player of the Week Award Announcement, Week no. 29",0,0
163,"2019-7-29",104,0,0,"Player of the Week Award Announcement, Week no. 30",0,0
163,"2019-8-1",101,0,0,"Batter of the Month Award Announcement",0,0
163,"2019-8-1",102,0,0,"Pitcher of the Month Award Announcement",0,0
163,"2019-8-5",104,0,0,"Player of the Week Award Announcement, Week no. 31",0,0
163,"2019-8-12",104,0,0,"Player of the Week Award Announcement, Week no. 32",0,0
163,"2019-8-19",104,0,0,"Player of the Week Award Announcement, Week no. 33",0,0
163,"2019-8-26",104,0,0,"Player of the Week Award Announcement, Week no. 34",0,0
