player_id,team_id,league_id,position,role,offensive_value,offensive_value_talent,offensive_value_vsl,offensive_value_vsr,pitching_value,pitching_value_talent,pitching_value_vsl,pitching_value_vsr,overall_value,talent_value,career_value,leadoff_value_vsl,leadoff_value_vsr,running_value,stealing_value,season_performance,stats_value_0,stats_value_1,stats_value_2,stats_mod_0,stats_mod_1,stats_mod_2,ratings_value,overall_sp,overall_rp,overall_c,overall_1b,overall_2b,overall_3b,overall_ss,overall_lf,overall_cf,overall_rf,award_bat,award_pit,award_field,oa,pot
250,191,153,1,12,40,93,11,40,526,476,638,625,549,483,516,143,150,80,1,0.0000,0,0,0,0,0,0,526,549,441,1,1,1,1,1,1,1,1,0.0000,0.1521,399.9984,22,25
251,266,160,6,0,446,791,426,447,0,0,0,0,408,993,713,354,359,131,10,0.0000,0,402,181,0,100,83,527,1,1,327,327,327,327,408,327,327,327,33.9046,0.0000,600.7519,20,45
252,286,161,2,0,377,801,392,369,0,0,0,0,333,953,643,318,302,105,6,0.0000,0,383,218,0,100,47,429,1,1,333,293,273,273,273,273,273,273,0.0000,0.0000,400.0000,20,38
254,55,150,7,0,930,927,969,915,0,0,0,0,917,946,961,513,498,111,11,-0.2089,0,1020,962,0,99,73,911,1,1,842,871,842,842,842,917,842,897,-20.5479,0.0000,558.3635,41,41
256,56,150,1,11,2,1,2,2,1040,779,1043,1011,1016,617,898,96,96,81,2,-1.0980,0,0,0,0,0,0,1040,1016,619,1,1,1,1,1,1,1,1,0.0000,6.4659,400.6574,46,46
257,0,0,1,11,94,1040,132,87,0,1086,0,0,1,1086,574,202,181,120,9,0.0000,0,0,0,0,0,0,77,1,44,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,50
258,254,159,1,12,126,155,146,120,327,686,485,473,394,577,540,173,168,63,2,-4.1015,0,0,0,0,0,0,327,342,394,26,26,26,26,26,26,26,26,0.0000,-1.0235,608.1810,20,34
259,202,154,8,0,597,722,620,587,0,0,0,0,568,817,693,455,443,129,11,-0.0684,752,531,317,21,98,78,653,1,1,486,486,486,486,486,486,568,486,80.1912,0.0000,670.0535,26,36
260,165,151,1,12,48,37,21,48,977,899,1005,977,931,899,915,136,149,40,1,-1.4345,0,0,0,0,0,0,977,931,586,1,1,1,1,1,1,1,1,0.0000,-7.5772,446.4550,38,42
268,293,162,1,11,142,348,155,140,135,954,170,134,42,954,640,167,164,70,0,0.0000,0,0,0,0,0,0,135,146,325,42,42,42,42,42,42,42,42,0.0000,0.0000,400.0000,20,43
271,312,164,3,0,23,679,103,3,0,0,0,0,1,809,405,170,141,85,1,0.0000,0,242,309,0,59,42,25,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,23
273,0,0,4,0,295,662,309,289,0,0,0,0,225,772,499,273,267,127,6,0.0000,0,312,218,0,78,51,303,1,1,194,199,220,225,194,194,194,201,0.0000,0.0000,0.0000,20,23
275,34,150,1,12,9,7,36,3,863,872,1241,1270,685,706,864,138,131,55,0,-5.0316,0,0,0,0,0,0,863,856,685,1,1,1,1,1,1,1,1,0.0000,21.9283,606.9083,48,49
276,325,165,1,12,2,59,2,2,0,530,0,0,1,535,441,104,110,83,1,0.0000,0,0,0,0,0,0,2,347,252,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,33
277,252,159,1,11,72,136,89,63,9,942,20,9,1,942,611,190,183,106,9,-2.0040,0,0,0,0,0,0,59,52,279,1,1,1,1,1,1,1,1,0.0000,-5.6189,608.1458,20,43
278,226,156,2,0,555,741,579,542,0,0,0,0,518,848,683,303,294,105,3,1.2744,0,461,373,0,45,82,609,1,1,518,441,441,441,441,441,441,441,52.7731,0.0000,558.3987,20,25
279,404,165,1,12,20,128,9,21,40,928,51,30,65,928,604,141,141,93,2,0.0000,0,0,0,0,0,0,40,65,279,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,36
280,319,165,1,12,21,20,15,21,0,335,0,0,1,444,377,160,162,91,0,0.0000,0,0,0,0,0,0,18,310,132,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,22
287,195,153,1,12,76,113,100,76,698,776,1023,1052,570,644,732,149,144,18,0,0.5648,0,0,0,0,0,0,698,688,570,1,1,1,1,1,1,1,1,0.0000,18.7100,512.8795,36,41
291,51,150,1,12,11,144,2,14,889,912,1313,1298,726,756,879,127,134,78,2,3.2161,0,0,0,0,0,0,889,846,726,1,1,1,1,1,1,1,1,0.0000,55.7595,600.7363,52,56
292,0,0,1,12,65,57,45,66,425,440,703,559,421,426,453,153,157,47,1,0.0000,0,0,0,0,0,0,425,466,421,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,20
297,200,154,9,0,610,664,627,597,0,0,0,0,636,842,739,546,532,168,31,0.0000,0,621,543,0,78,100,720,1,1,507,507,507,507,507,507,636,511,0.0000,0.0000,400.0000,22,31
299,161,151,1,13,2,2,2,2,955,958,1397,1413,754,763,967,118,118,39,1,2.9070,0,0,0,0,0,0,955,976,754,1,1,1,1,1,1,1,1,0.0000,44.9467,400.0000,56,56
302,184,152,1,11,0,1,19,0,646,612,672,634,684,612,648,127,122,26,0,2.1951,0,0,0,0,0,0,646,684,490,1,1,1,1,1,1,1,1,0.0000,66.8191,496.5392,29,29
303,745,165,1,12,108,276,124,101,549,595,802,802,478,510,564,164,160,73,1,0.0000,0,0,0,0,0,0,549,533,478,8,8,8,8,8,8,8,8,0.0000,0.0000,400.0000,26,28
305,236,158,3,0,496,741,428,508,0,0,0,0,426,706,566,223,244,89,3,0.0000,0,0,515,0,0,100,464,1,1,397,426,397,397,397,397,397,397,-5.6196,0.0000,620.4358,20,25
307,0,0,1,11,73,220,85,69,65,934,139,94,1,934,619,161,159,82,1,0.0000,0,0,0,0,0,0,65,65,303,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,42
308,208,154,1,13,2,3,2,2,590,856,876,909,505,718,719,114,112,61,1,1.1880,0,0,0,0,0,0,590,581,505,1,1,1,1,1,1,1,1,0.0000,43.3962,610.3364,29,47
310,181,152,1,13,1,1,1,1,743,717,1044,1095,696,675,735,120,122,30,0,5.0446,0,0,0,0,0,0,743,752,696,1,1,1,1,1,1,1,1,0.0000,48.2334,400.2708,49,49
311,0,0,1,11,30,297,42,26,0,881,0,0,1,881,544,146,143,69,1,0.0000,0,0,0,0,0,0,25,1,207,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,40
312,0,0,1,12,43,76,53,40,393,545,579,658,487,508,516,144,143,19,0,0.0000,0,0,0,0,0,0,393,433,487,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,27,29
313,0,0,2,0,322,747,349,312,0,0,0,0,270,899,585,200,192,82,1,0.0000,0,233,293,0,22,45,367,1,1,270,218,218,218,218,218,218,218,0.0000,0.0000,0.0000,20,28
320,0,0,2,0,366,723,382,357,0,0,0,0,302,840,571,224,219,70,1,0.0000,0,269,238,0,90,79,405,1,1,302,273,249,249,249,249,249,249,0.0000,0.0000,0.0000,20,27
321,332,165,3,0,186,608,162,193,0,628,0,0,86,588,419,168,173,75,1,0.0000,0,0,0,0,0,0,153,210,203,86,86,86,86,86,86,86,86,0.0000,0.0000,400.0000,20,20
325,319,165,1,12,2,296,2,2,0,272,0,0,1,238,304,106,107,81,1,0.0000,0,0,0,0,0,0,2,244,48,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
327,261,160,3,0,406,696,370,413,0,0,0,0,329,673,501,216,224,66,1,0.0000,0,372,385,0,100,61,389,1,1,301,329,301,301,301,301,301,301,15.3608,0.0000,729.7874,20,24
328,814,164,1,12,0,1,0,0,0,513,0,0,1,487,391,61,61,81,0,0.0000,0,0,0,0,0,0,0,269,69,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,27
333,188,153,1,12,45,159,15,48,542,573,561,541,533,514,553,147,154,82,1,-2.1629,0,0,0,0,0,0,542,533,439,1,1,1,1,1,1,1,1,0.0000,9.4886,608.4455,22,28
334,182,152,1,13,38,46,17,42,691,688,938,1021,625,624,700,139,151,50,1,4.6199,0,0,0,0,0,0,691,711,625,1,1,1,1,1,1,1,1,0.0000,4.6896,400.2166,42,42
340,753,177,1,12,3,201,3,3,0,473,0,0,1,471,419,132,135,78,1,0.0000,0,0,0,0,0,0,3,364,178,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,25
341,58,150,1,12,97,91,75,101,763,891,1151,1108,635,760,829,139,144,43,1,-1.7496,0,0,0,0,0,0,763,767,635,1,1,1,1,1,1,1,1,0.0000,25.0885,501.0498,43,52
345,0,0,1,12,30,122,41,29,241,666,322,310,385,576,526,137,136,63,0,0.0000,0,0,0,0,0,0,241,322,385,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,34
347,301,163,1,11,2,146,2,2,0,433,0,0,1,484,355,119,114,75,1,0.0000,0,0,0,0,0,0,2,226,103,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,20
348,301,163,1,12,1,142,1,1,0,424,0,0,1,456,354,82,81,86,1,0.0000,0,0,0,0,0,0,1,251,138,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,24
350,404,165,1,11,176,401,206,166,0,1002,0,0,76,1002,610,181,172,80,1,0.0000,0,0,0,0,0,0,144,185,218,76,76,76,76,76,76,76,76,0.0000,0.0000,400.0000,20,46
354,0,0,1,12,0,1,0,0,0,395,0,0,1,429,287,88,87,61,1,0.0000,0,0,0,0,0,0,0,145,93,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,21
357,0,0,7,0,456,871,492,446,0,0,0,0,398,884,683,229,221,87,1,0.0000,0,0,432,0,0,80,459,1,1,355,360,355,355,355,398,355,358,0.0000,0.0000,0.0000,20,39
366,310,164,1,12,11,392,37,7,845,596,845,845,833,603,718,152,145,66,1,0.0000,0,0,0,0,0,0,845,833,547,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,34,37
370,331,165,1,12,1,2,1,1,0,441,0,0,1,457,336,102,98,80,1,0.0000,0,0,0,0,0,0,1,204,215,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,24
371,0,0,1,12,2,138,2,2,21,592,28,27,270,506,431,125,124,54,1,0.0000,0,0,0,0,0,0,21,56,270,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,29
375,0,0,1,12,1,213,1,1,0,657,0,0,1,548,378,79,80,88,1,0.0000,0,0,0,0,0,0,1,1,98,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,34
376,0,0,8,0,170,690,122,185,0,0,0,0,95,712,418,223,240,129,9,0.0000,0,256,212,0,47,88,178,1,1,76,76,76,76,76,95,87,76,0.0000,0.0000,0.0000,20,34
377,0,0,1,11,2,267,2,2,0,648,0,0,1,648,454,112,110,93,1,0.0000,0,0,0,0,0,0,2,196,260,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,27
378,332,165,4,0,100,719,183,57,0,0,0,0,20,703,379,184,156,84,2,0.0000,0,159,236,0,86,100,93,1,1,14,14,16,20,14,14,14,14,0.0000,0.0000,400.0000,20,20
386,287,161,1,11,1,19,1,1,0,632,0,0,1,501,515,136,139,75,3,0.0000,0,0,0,0,0,0,1,398,254,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,26
393,330,165,3,0,12,827,130,3,0,0,0,0,1,846,485,185,133,102,3,0.0000,0,266,281,0,65,100,10,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,29
394,0,0,2,0,325,690,305,332,0,0,0,0,271,808,540,229,235,124,6,0.0000,0,0,276,0,0,41,360,1,1,271,224,224,224,224,224,224,224,0.0000,0.0000,0.0000,20,24
395,0,0,1,12,1,133,7,1,26,660,18,39,261,537,461,127,122,57,1,0.0000,0,0,0,0,0,0,26,59,261,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,33
396,276,160,1,11,30,177,33,30,386,952,398,386,385,952,676,156,155,77,1,0.1218,0,0,0,0,0,0,386,385,399,1,1,1,1,1,1,1,1,0.0000,23.6190,610.1914,20,43
398,0,0,1,12,1,171,1,1,0,480,0,0,1,524,396,107,101,90,3,0.0000,0,0,0,0,0,0,1,267,214,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,31
403,405,164,1,11,2,24,3,2,0,973,0,0,1,973,585,121,119,82,1,0.0000,0,0,0,0,0,0,2,1,196,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,44
405,793,177,1,11,38,213,19,42,0,934,0,0,1,934,646,143,147,85,2,0.0000,0,0,0,0,0,0,32,358,233,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,42
406,0,0,1,11,56,56,56,56,99,896,83,183,319,896,608,150,150,37,0,0.0000,0,0,0,0,0,0,99,99,319,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
407,793,177,1,11,65,165,46,68,0,768,0,0,1,768,551,154,158,68,1,0.0000,0,0,0,0,0,0,54,333,253,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,34
408,191,153,1,11,28,110,53,24,692,978,692,692,650,978,814,155,149,70,2,-0.2999,0,0,0,0,0,0,692,650,479,1,1,1,1,1,1,1,1,0.0000,9.9102,544.3376,27,45
410,0,0,1,12,23,223,46,5,0,747,0,0,1,619,459,147,137,59,0,0.0000,0,0,0,0,0,0,19,1,171,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,41
411,0,0,2,0,80,813,139,49,0,0,0,0,1,926,464,186,168,102,5,0.0000,0,192,0,0,48,0,88,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,36
412,0,0,2,0,373,661,399,362,0,0,0,0,325,788,557,242,234,93,2,0.0000,0,0,0,0,0,0,409,267,53,325,278,273,273,273,273,273,273,0.0000,0.0000,0.0000,20,22
416,0,0,1,12,64,55,64,64,0,717,0,0,1,582,465,157,157,75,1,0.0000,0,0,0,0,0,0,53,1,213,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,38
418,42,150,1,11,2,2,2,3,1033,1061,1067,1027,991,1061,1026,118,126,73,1,0.0000,0,0,0,0,0,0,1033,991,619,1,1,1,1,1,1,1,1,0.0000,29.4471,400.5947,45,48
419,0,0,2,0,68,686,131,45,0,0,0,0,1,820,411,199,175,113,5,0.0000,0,0,235,0,0,80,76,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,25
422,175,152,1,12,30,30,54,30,872,699,809,892,866,598,783,155,150,77,1,-2.4957,0,0,0,0,0,0,872,866,578,1,1,1,1,1,1,1,1,0.0000,-15.1112,533.6219,37,38
424,59,150,1,12,299,295,313,296,687,687,974,1045,566,568,705,199,196,82,3,-0.8529,0,0,0,0,0,0,687,722,566,199,199,199,199,199,199,199,199,0.0000,39.8306,716.4369,36,36
425,757,158,1,11,110,207,120,105,411,1066,388,472,421,1066,744,164,162,40,0,0.3892,0,0,0,0,0,0,411,421,416,10,10,10,10,10,10,10,10,0.0000,15.7094,564.5830,20,49
426,49,150,1,12,94,81,71,100,826,907,1264,1179,747,841,857,157,164,84,2,1.0443,0,0,0,0,0,0,826,807,747,1,1,1,1,1,1,1,1,0.0000,38.1466,400.5320,55,63
429,244,158,1,11,2,137,2,2,208,936,154,287,255,936,642,120,118,77,1,-0.5063,0,0,0,0,0,0,208,255,347,1,1,1,1,1,1,1,1,0.0000,12.3420,606.7206,20,43
430,254,159,1,12,1,3,1,1,285,713,413,412,374,587,544,79,78,92,1,-1.0208,0,0,0,0,0,0,285,315,374,1,1,1,1,1,1,1,1,0.0000,-15.8329,608.2846,20,38
432,223,156,4,0,512,1007,519,509,0,0,0,0,463,1143,803,519,511,146,18,-0.1771,515,425,397,26,100,80,553,1,1,396,396,452,396,463,396,396,396,48.1565,0.0000,646.0602,20,54
434,0,0,1,11,1,214,1,1,0,961,0,0,1,961,513,82,81,85,1,0.0000,0,0,0,0,0,0,1,1,65,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,44
436,0,0,1,12,33,179,60,28,104,550,153,163,305,480,428,150,143,89,1,0.0000,0,0,0,0,0,0,104,109,305,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,27
438,201,154,1,12,3,118,3,3,575,709,839,839,491,577,636,122,122,73,2,1.6780,0,0,0,0,0,0,575,563,491,1,1,1,1,1,1,1,1,0.0000,18.6832,495.6924,28,35
439,319,165,1,12,1,3,1,1,0,423,0,0,1,475,338,82,86,79,2,0.0000,0,0,0,0,0,0,1,201,59,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,26
443,0,0,2,0,121,775,172,104,0,0,0,0,44,922,483,190,178,105,4,0.0000,0,217,0,0,37,0,137,1,1,44,25,25,25,25,25,25,25,0.0000,0.0000,0.0000,20,35
444,332,165,3,0,122,753,190,98,0,0,0,0,52,883,468,200,178,99,4,0.0000,0,230,306,0,42,51,136,1,1,52,39,34,34,34,34,34,34,0.0000,0.0000,400.0000,20,27
449,199,154,6,0,510,770,528,501,0,0,0,0,472,897,705,316,311,126,9,0.4590,620,398,366,21,100,67,569,1,1,396,396,396,463,472,396,396,396,69.3564,0.0000,613.7733,20,39
451,192,153,1,12,29,164,51,29,650,763,865,1003,580,694,700,143,138,32,0,2.1809,0,0,0,0,0,0,650,637,580,1,1,1,1,1,1,1,1,0.0000,17.9737,500.2126,37,47
452,0,0,1,12,142,125,142,142,256,269,395,469,401,409,405,179,179,74,1,0.0000,0,0,0,0,0,0,256,284,401,42,42,42,42,42,42,42,42,0.0000,0.0000,0.0000,20,20
454,295,162,4,0,273,765,296,264,0,0,0,0,203,848,526,265,246,118,6,0.0000,0,266,228,0,40,33,285,1,1,172,172,195,203,172,172,172,172,0.0000,0.0000,400.0000,20,30
458,168,151,1,13,356,719,319,366,694,730,989,1022,555,604,701,224,234,100,2,3.2095,0,0,0,0,0,0,694,671,555,256,256,256,256,256,256,256,256,0.0000,48.2240,608.1818,35,39
459,0,0,1,12,4,4,4,4,0,624,0,0,1,550,407,139,139,69,1,0.0000,0,0,0,0,0,0,4,1,190,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,34
460,246,158,1,12,1,79,1,1,549,681,737,860,522,612,633,95,96,59,1,4.3118,0,0,0,0,0,0,549,584,522,1,1,1,1,1,1,1,1,0.0000,34.9501,611.2324,31,37
462,0,0,9,0,270,792,303,263,0,0,0,0,183,783,483,213,206,118,7,0.0000,0,0,0,0,0,0,247,1,1,170,170,170,170,170,179,170,183,0.0000,0.0000,0.0000,20,35
464,254,159,1,11,150,300,163,145,340,560,329,340,351,495,461,180,175,82,1,0.0000,0,0,0,0,0,0,340,351,362,50,50,50,50,50,50,50,50,0.0000,13.4196,440.6176,20,21
468,0,0,1,12,2,2,2,2,363,553,477,608,460,568,514,127,126,74,1,0.0000,0,0,0,0,0,0,363,425,460,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,24,32
470,175,152,1,13,10,78,33,7,732,798,1011,1107,685,784,754,152,145,75,1,-2.5000,0,0,0,0,0,0,732,710,685,1,1,1,1,1,1,1,1,0.0000,-25.3527,400.0000,48,58
473,251,159,1,11,87,178,101,82,195,987,184,196,218,987,658,165,161,74,1,0.1988,0,0,0,0,0,0,195,218,329,1,1,1,1,1,1,1,1,0.0000,49.9064,606.2378,20,45
474,0,0,1,11,27,178,51,23,0,840,0,0,1,134,533,145,139,65,1,0.0000,0,0,0,0,0,0,23,1,225,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,38
475,591,177,6,0,309,773,288,316,0,0,0,0,242,867,555,239,246,107,5,0.0000,0,267,334,0,93,90,327,1,1,205,205,239,211,242,205,205,205,0.0000,0.0000,400.0000,20,36
480,280,161,1,12,2,108,2,2,234,717,325,387,347,599,532,111,116,88,2,0.0000,0,0,0,0,0,0,234,250,347,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,39
483,178,152,1,11,159,242,173,151,699,976,842,842,709,976,843,171,166,42,0,0.5521,0,0,0,0,0,0,699,709,547,59,59,59,59,59,59,59,59,0.0000,20.8260,501.0290,30,40
484,159,151,1,11,55,147,26,58,1016,1027,1045,1013,929,1027,978,151,159,94,2,-0.1258,0,0,0,0,0,0,1016,929,606,1,1,1,1,1,1,1,1,0.0000,12.0285,612.1815,42,45
485,280,161,1,11,60,209,74,57,262,895,273,262,275,895,625,150,148,83,1,0.0000,0,0,0,0,0,0,262,275,355,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,40
489,308,163,1,11,3,84,3,3,0,800,0,0,1,800,520,142,144,81,1,0.0000,0,0,0,0,0,0,3,240,201,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,35
490,190,153,2,0,691,810,654,702,0,0,0,0,687,923,805,252,264,36,0,-0.0426,715,758,582,12,10,40,762,1,1,687,589,589,589,589,589,589,589,23.2996,0.0000,592.7235,20,30
491,178,152,1,12,461,634,484,452,789,784,1144,1157,621,627,789,273,265,97,5,-0.3125,0,0,0,0,0,0,789,794,621,361,361,361,361,361,361,361,361,0.0000,1.0584,500.2166,42,42
492,0,0,1,12,168,274,179,165,0,636,0,0,68,524,431,189,187,99,2,0.0000,0,0,0,0,0,0,138,225,181,68,68,68,68,68,68,68,68,0.0000,0.0000,0.0000,20,31
494,0,0,1,12,2,60,2,2,504,616,651,751,477,522,572,131,126,56,2,0.0000,0,0,0,0,0,0,504,528,477,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,26,29
499,200,154,1,12,106,138,93,106,481,708,789,647,459,587,597,163,165,67,1,0.1495,0,0,0,0,0,0,481,485,459,6,6,6,6,6,6,6,6,0.0000,33.6915,610.5398,24,35
502,335,166,1,12,3,433,3,3,0,749,0,0,1,749,490,123,122,96,1,0.0000,0,0,0,0,0,0,3,231,85,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,27
504,205,154,7,0,530,801,562,518,0,0,0,0,461,790,626,321,295,111,7,0.0000,0,448,565,0,86,84,508,1,1,424,424,424,424,424,441,424,461,-6.9783,0.0000,600.5445,20,30
509,165,151,1,12,178,160,192,170,799,663,789,809,793,663,728,181,175,41,1,0.0892,0,0,0,0,0,0,799,793,528,78,78,78,78,78,78,78,78,0.0000,21.8588,497.7079,32,32
510,285,161,3,0,338,880,367,332,0,0,0,0,258,939,599,211,203,82,3,0.0000,0,393,0,0,100,0,303,1,1,245,258,245,245,245,245,245,245,0.0000,0.0000,400.0000,20,35
511,598,177,1,12,1,290,1,1,0,397,0,0,1,439,352,93,97,73,1,0.0000,0,0,0,0,0,0,1,264,98,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,22
513,613,177,1,12,1,293,1,1,0,477,0,0,1,507,401,89,92,80,1,0.0000,0,0,0,0,0,0,1,294,118,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,30
516,585,177,3,0,152,674,194,136,0,0,0,0,91,723,412,266,243,125,8,0.0000,0,308,322,0,87,100,150,1,1,78,91,78,82,78,78,78,78,0.0000,0.0000,400.0000,20,25
517,756,157,5,0,567,976,533,576,0,0,0,0,549,1100,825,286,293,107,10,1.6925,627,574,473,23,100,100,631,1,1,465,465,485,549,531,465,465,465,94.7728,0.0000,651.3809,24,48
519,0,0,1,12,3,106,3,3,0,568,0,0,1,481,431,124,125,91,0,0.0000,0,0,0,0,0,0,3,294,54,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,27
520,290,161,1,11,176,323,197,167,8,747,0,20,76,304,507,182,176,72,1,0.0000,0,0,0,0,0,0,144,23,266,76,76,76,76,76,76,76,76,0.0000,0.0000,400.0000,20,30
525,228,158,1,12,164,393,185,157,314,884,265,334,313,884,626,177,172,63,0,0.0000,0,0,0,0,0,0,314,313,368,64,64,64,64,64,64,64,64,0.0000,4.6221,399.9267,20,44
526,0,0,1,12,139,577,143,137,0,539,0,0,39,549,541,184,184,89,4,0.0000,0,0,0,0,0,0,114,533,238,39,39,39,39,39,39,39,39,0.0000,0.0000,0.0000,20,26
527,220,156,1,12,139,231,115,146,292,670,401,438,366,553,518,161,167,63,0,-2.8310,0,0,0,0,0,0,292,318,366,39,39,39,39,39,39,39,39,0.0000,-16.8581,604.3005,20,35
530,208,154,1,12,3,3,3,3,679,659,1056,966,613,604,662,141,144,85,2,-0.2274,0,0,0,0,0,0,679,664,613,1,1,1,1,1,1,1,1,0.0000,13.1097,400.1205,41,41
539,242,158,1,11,48,165,55,45,416,986,427,415,436,986,711,157,155,73,1,0.7352,0,0,0,0,0,0,416,436,412,1,1,1,1,1,1,1,1,0.0000,42.2502,608.3782,20,45
540,0,0,1,12,2,42,2,2,0,380,0,0,1,478,311,100,96,82,1,0.0000,0,0,0,0,0,0,2,143,63,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,26
544,298,162,2,0,410,781,423,403,0,0,0,0,360,919,640,278,274,107,7,0.0000,0,341,303,0,85,100,461,1,1,360,297,297,297,297,297,297,297,0.0000,0.0000,400.0000,20,35
547,266,160,1,12,104,275,109,103,97,599,163,111,4,561,455,158,154,79,0,-3.7547,0,0,0,0,0,0,97,108,310,4,4,4,4,4,4,4,4,0.0000,-1.7438,441.2923,20,35
550,318,165,5,0,82,650,119,69,0,0,0,0,18,705,362,218,206,130,8,0.0000,0,228,276,0,89,100,87,1,1,8,8,18,11,11,8,8,8,0.0000,0.0000,400.0000,20,31
553,598,177,9,0,282,746,298,268,0,0,0,0,195,762,479,243,239,102,4,0.0000,0,250,157,0,100,60,274,1,1,173,173,173,173,173,173,173,195,0.0000,0.0000,400.0000,20,33
556,0,0,5,0,360,690,376,336,0,0,0,0,274,649,523,202,193,67,2,-8.9892,0,0,0,0,0,0,323,1,1,260,274,260,269,260,260,260,260,0.0000,0.0000,0.0000,20,29
559,0,0,4,0,401,645,427,389,0,0,0,0,382,694,539,296,290,122,6,0.0000,0,629,591,0,100,100,410,1,1,342,342,382,383,342,342,342,342,0.0000,0.0000,0.0000,20,20
563,0,0,1,11,60,51,60,60,0,796,0,0,1,796,512,145,145,59,1,0.0000,0,0,0,0,0,0,50,1,228,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,35
569,186,152,1,11,17,60,43,14,931,1087,887,931,933,1087,1010,143,137,52,1,0.9287,0,0,0,0,0,0,931,933,576,1,1,1,1,1,1,1,1,0.0000,84.9147,617.6245,42,48
570,261,160,1,12,2,55,3,2,200,284,304,285,334,372,353,126,118,80,1,-1.9514,0,0,0,0,0,0,200,268,334,1,1,1,1,1,1,1,1,0.0000,18.7342,395.6914,20,20
572,221,156,7,0,573,791,499,600,0,0,0,0,499,842,675,291,319,124,10,0.9223,0,418,510,0,92,100,578,1,1,452,452,452,452,452,499,507,474,18.4346,0.0000,587.6719,20,36
576,408,165,1,13,2,142,2,2,6,709,0,27,274,643,492,102,100,94,1,0.0000,0,0,0,0,0,0,6,28,274,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,44
577,231,157,6,0,521,733,546,513,0,0,0,0,496,868,697,345,340,138,9,2.3605,725,341,418,24,45,100,586,1,1,416,416,416,416,496,416,416,416,145.8980,0.0000,653.5166,20,38
580,246,158,8,0,718,1090,682,732,0,0,0,0,715,1229,972,509,524,136,25,-0.4633,562,568,601,26,80,100,809,1,1,587,587,587,587,587,587,715,588,81.1860,0.0000,639.1877,34,57
583,758,157,1,11,111,108,92,119,420,900,370,433,438,900,669,163,169,102,1,1.4154,0,0,0,0,0,0,420,438,401,11,11,11,11,11,11,11,11,0.0000,60.5169,604.5769,20,41
586,298,162,1,11,3,53,3,2,46,933,47,46,86,933,614,138,134,100,4,0.0000,0,0,0,0,0,0,46,86,294,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,20,42
